-30.9026775,-29.9066475,-30.05965875,-30.18550125,-30.45041625,-30.37497375,-30.3322125,-30.57996,-30.33055875,-30.5631075,-30.75943125,-31.0308825,-30.8951175,-30.37395
-31.00056375,-30.0606825,-30.1788075,-30.327645,-30.59571,-30.53341875,-30.39907125,-30.7703775,-30.38844,-30.68391,-30.89566875,-31.1877525,-31.04214375,-30.55287
-31.13506875,-30.232515,-30.33363,-30.5202675,-30.78967125,-30.70414875,-30.75124125,-30.962055,-30.65737125,-30.80557875,-31.0447425,-31.37712,-31.2072825,-30.711315
-31.288395,-30.4137975,-30.5615325,-30.71265375,-31.04986125,-30.91236375,-30.9546525,-31.21507875,-30.94890375,-30.928035,-31.22823,-31.5664875,-31.40943375,-30.88747875
-31.47393,-30.52444125,-30.798255,-30.925515,-31.28941875,-31.12057875,-31.186965,-31.4803875,-31.2365775,-31.05001875,-31.41022125,-31.755855,-31.62048375,-31.15085813
-31.6589925,-30.635085,-31.03584375,-31.17216,-31.54488375,-31.372185,-31.4495175,-31.7487675,-31.504485,-31.35226125,-31.57937625,-31.98864,-31.8331875,-31.4142375
-31.87138125,-30.8784225,-31.30910625,-31.41667875,-31.8338175,-31.63591875,-31.6974225,-32.10227625,-31.80684563,-31.72758375,-31.726245,-32.24040375,-32.0892825,-31.69513875
-32.09251125,-31.12829625,-31.5994575,-31.70348625,-32.25198,-31.97344125,-32.0025,-32.4561,-32.10920625,-32.1075525,-31.871775,-32.49705,-32.34711,-31.97659125
-32.3441175,-31.7894025,-31.8854775,-32.0442375,-32.547765,-32.30938875,-32.37931875,-32.819295,-32.49980625,-32.49957,-32.24056125,-32.74172625,-32.60422875,-32.28576375
-32.63273625,-32.15913375,-32.279385,-32.42586,-32.930805,-32.64990375,-32.75605875,-33.22225875,-32.89891125,-32.9070225,-32.8134675,-32.94316875,-32.89875375,-32.5932825
-32.93923125,-32.51571375,-32.6644725,-32.80252125,-33.3129,-33.03003,-33.14161875,-33.62766375,-33.2519475,-33.31234875,-33.38724,-33.14917875,-33.18682125,-32.90237625
-33.24619875,-32.90316375,-33.03577875,-33.1785525,-33.64554,-33.4263,-33.52670625,-33.99948188,-33.70539,-33.72862125,-33.84021,-33.63270375,-33.47378625,-33.206745
-33.468825,-33.247065,-33.40007625,-33.54285,-33.98448,-33.80705625,-33.91462875,-34.3713,-34.09039875,-34.14316125,-34.22892,-34.11622875,-33.69082125,-33.50591625
-33.7524825,-33.57939,-33.73429125,-33.88092375,-34.28774625,-34.144185,-34.26034125,-34.7185875,-34.47028875,-34.5695925,-34.6203075,-34.71913875,-33.90139875,-33.78847125
-34.07212875,-33.92266125,-34.08598875,-34.2120675,-34.6811025,-34.47532875,-34.60463625,-35.06808,-34.8386025,-34.94782875,-35.02295625,-35.03634375,-34.15402875,-34.023855
-34.35011625,-34.2453,-34.4313075,-34.53376125,-34.995945,-34.825215,-34.93696125,-35.36189625,-35.20014375,-35.32346625,-35.42757375,-35.4131625,-34.71398063,-34.2082875
-34.6420425,-34.5516375,-34.74489,-34.85569125,-35.31622125,-35.11304625,-35.24329875,-35.65587,-35.48033625,-35.66618625,-35.831325,-35.78998125,-35.2739325,-34.39232625
-34.81734,-34.817025,-34.932,-35.17840875,-35.37670125,-35.39827875,-35.54947875,-35.68953563,-35.75249625,-35.8466025,-35.97866625,-36.09285375,-35.40194063,-34.40776125
-34.86482625,-34.89616875,-35.03350875,-35.2150275,-35.269995,-35.56066125,-35.71060125,-35.72320125,-36.015285,-36.027255,-36.12608625,-36.3458775,-35.52994875,-34.42319625
-34.87096875,-34.91632875,-35.05792125,-35.12785125,-35.162895,-35.42505375,-35.58531,-35.5779075,-35.87503125,-36.04213875,-36.1924725,-36.2699625,-35.49333,-34.40343
-34.83017625,-34.87341,-35.0505975,-35.03669813,-35.02957125,-35.2911,-35.4600975,-35.42867625,-35.71564125,-35.8563675,-35.9978025,-36.0913575,-35.3088975,-34.29231375
-34.77513,-34.815765,-35.0109075,-34.945545,-34.88412,-35.1517125,-35.31378,-35.25038625,-35.55136875,-35.67173813,-35.8031325,-35.9240925,-35.08383,-34.11615
-34.71709125,-34.74465375,-34.93853625,-34.83478313,-34.7384325,-35.0077575,-35.114385,-35.07241125,-35.37890625,-35.48710875,-35.6049975,-35.7294225,-34.86207,-33.941955
-34.3686225,-34.47406875,-34.62369375,-34.72402125,-34.56888375,-34.86466875,-34.91491125,-34.8609675,-35.20612875,-35.30247938,-35.4068625,-35.5281375,-34.6886625,-33.725865
-33.94912125,-34.02519375,-34.16946375,-34.5843975,-34.38350625,-34.6143225,-34.73646375,-34.55148,-34.97570625,-35.09083875,-35.2074675,-35.326065,-34.48911,-33.47347125
-33.50686125,-33.58277625,-33.69775125,-34.248765,-34.19671125,-34.341375,-34.44949875,-34.24215,-34.6722825,-34.7875725,-34.9088475,-35.01555375,-34.2895575,-33.22320375
-33.0749175,-33.1256325,-33.22509375,-33.68971875,-33.732795,-34.07874375,-34.13103375,-33.918645,-34.36626,-34.48430625,-34.5862875,-34.68610313,-34.03007625,-32.9675025
-32.5947,-32.6581725,-32.83638375,-33.13059375,-33.03735375,-33.84777,-33.79729125,-33.57616125,-34.02724125,-34.1402475,-34.26049875,-34.3566525,-33.74078813,-32.70518625
-32.1648825,-32.1915,-32.340495,-32.58690375,-32.341125,-33.6179775,-33.49772625,-33.23226,-33.678615,-33.78772313,-33.9021075,-33.99794625,-33.4515,-32.44751625
-31.58898375,-31.6749,-31.815705,-32.077155,-31.83169125,-33.08003625,-33.25816875,-32.953485,-33.32825625,-33.43519875,-33.54474,-33.63924,-33.13398,-32.188035
-31.0485225,-31.163655,-31.29508875,-31.56787875,-31.33848,-32.35191375,-32.86311938,-32.71755,-32.98364625,-33.07924875,-33.19005,-33.28683375,-32.84646375,-31.9371375
-30.54507375,-30.6185475,-30.77880375,-31.0598625,-30.863145,-31.62324,-32.46807,-32.4820875,-32.64171375,-32.73101625,-32.84607,-32.932065,-32.59556625,-31.68994125
-30.0780075,-30.1766025,-30.3296925,-30.61484625,-30.43813125,-31.18791,-31.7972775,-31.92004875,-32.35663875,-32.40735375,-32.50216875,-32.5920225,-32.34466875,-31.4413275
-29.63661375,-29.74292625,-29.883495,-30.173925,-30.0134325,-30.81046125,-31.14782625,-31.27666125,-32.1248775,-32.12216063,-32.1875625,-32.278755,-32.072745,-31.20625875
-29.196165,-29.32145625,-29.44966125,-29.73646875,-29.60653125,-30.429705,-30.77927625,-30.70808625,-31.896345,-31.8369675,-31.8971325,-31.9664325,-31.82613938,-30.97315875
-28.82863875,-28.92487125,-29.055675,-29.32696875,-29.21073375,-30.00642375,-30.4086,-30.3561525,-31.37856375,-31.630485,-31.60646625,-31.6863975,-31.57953375,-30.73895625
-28.461585,-28.53584625,-28.66940625,-28.93825875,-28.81572375,-29.5833,-30.04264875,-30.00390375,-30.8066025,-31.42416,-31.39856625,-31.4132925,-31.34312625,-30.51845625
-28.01247375,-28.17879375,-28.29408375,-28.59636563,-28.526475,-29.1978975,-29.6845725,-29.68291875,-30.28157625,-30.98166375,-31.21492125,-31.14625125,-31.12656375,-30.30276
-27.72976125,-27.882615,-27.99987375,-28.2544725,-28.23722625,-28.902585,-29.32689,-29.37603,-30.029655,-30.5157,-31.03048875,-30.9669375,-30.91000125,-30.07840125
-27.43933125,-27.58942875,-27.72157125,-27.96963375,-27.95892375,-28.6075875,-28.98818625,-29.0778825,-29.7778125,-30.04824,-30.54153,-30.79959375,-30.70029,-29.8701075
-27.1620525,-27.31585125,-27.4461825,-27.693615,-27.7013325,-28.32778875,-28.71712875,-28.82029125,-29.50982625,-29.784585,-30.12911625,-30.5181255,-30.56428875,-29.66244375
-26.90887125,-27.056685,-27.1932375,-27.44043375,-27.4436625,-28.06161375,-28.45284375,-28.56262125,-29.221995,-29.52667875,-29.7431625,-30.23665725,-30.436635,-29.454465
-26.65639875,-26.798385,-26.943915,-27.1872525,-27.21765,-27.795675,-28.1801325,-28.3272375,-28.93400625,-29.26948125,-29.56825875,-29.955189,-30.273465,-29.25341625
-26.42928375,-26.58457875,-26.7185325,-26.96053125,-27.00667875,-27.57108,-27.968925,-28.10595,-28.69775625,-29.0422875,-29.4048525,-29.67372075,-29.8943625,-29.05977
-26.21697375,-26.37967125,-26.50992375,-26.749875,-26.7957075,-27.35947875,-27.758505,-27.8846625,-28.48072125,-28.81556625,-29.14356,-29.3922525,-29.51360625,-28.86321
-26.00553,-26.17507875,-26.30218125,-26.53914,-26.742,-27.14779875,-27.53769,-27.8292225,-28.26368625,-28.586955,-28.874865,-29.19018,-29.13418875,-28.6986225
-25.95221625,-26.12184375,-26.24957625,-26.48598375,-26.6882925,-27.0930675,-27.4814625,-27.7737825,-28.20682875,-28.52986125,-28.821,-29.12930625,-29.0240175,-28.53395625
-25.8989025,-26.0686875,-26.19697125,-26.4328275,-26.634585,-27.038415,-27.4250775,-27.71842125,-28.14997125,-28.4727675,-28.76721375,-29.0684325,-28.91510625,-28.3741725
-25.84558875,-26.0154525,-26.14436625,-26.37975,-26.593635,-26.98368375,-27.37542563,-27.67605375,-28.09311375,-28.42240688,-28.71366375,-29.00755875,-28.81308563,-28.24053375
-25.804875,-25.974975,-26.10420375,-26.339115,-26.5654425,-26.942025,-27.32577375,-27.6468375,-28.04980125,-28.37204625,-28.67176875,-28.96188375,-28.711065,-28.1517825
-25.77676125,-25.94733375,-26.07648375,-26.31108,-26.53717125,-26.91343875,-27.29679375,-27.61762125,-28.02019125,-28.34196375,-28.641765,-28.9314075,-28.6258575,-28.06271625
-25.7486475,-25.91961375,-26.04876375,-26.283045,-26.50897875,-26.8848525,-27.267735,-27.588405,-27.9905025,-28.31196,-28.61176125,-28.90093125,-28.54187063,-27.9741225
-25.72053375,-25.89189375,-26.02104375,-26.25508875,-26.48078625,-26.85626625,-27.238755,-27.55918875,-27.96081375,-28.2818775,-28.5817575,-28.870455,-28.45788375,-28.00113375
,,,,,,,,,,,,-28.30573875,-27.82977375
,,,,,,,,,,,,-28.1190225,-27.65841375
,,,,,,,,,,,,-27.932385,-27.48705375
,,,,,,,,,,,,-27.74566875,-27.31569375
,,,,,,,,,,,,-27.5589525,-27.1444125
,,,,,,,,,,,,-27.40751625,-27.006285
,,,,,,,,,,,,-27.25608,-26.86823625
,,,,,,,,,,,,-27.1047225,-26.73010875
,,,,,,,,,,,,-26.95328625,-26.59206
,,,,,,,,,,,,-26.80185,-26.45401125
,,,,,,,,,,,,-26.67136125,-26.3313975
,,,,,,,,,,,,-26.54079375,-26.2088625
,,,,,,,,,,,,-26.410305,-26.0863275
,,,,,,,,,,,,-26.27981625,-25.96371375
,,,,,,,,,,,,-26.14924875,-25.84117875
,,,,,,,,,,,,-26.0375025,-25.73644125
,,,,,,,,,,,,-25.9256775,-25.63170375
,,,,,,,,,,,,-25.8138525,-25.52696625
,,,,,,,,,,,,-25.70210625,-25.42215
,,,,,,,,,,,,-25.59028125,-25.3174125
,,,,,,,,,,,,-25.49649,-25.22960625
,,,,,,,,,,,,-25.4027775,-25.14172125
,,,,,,,,,,,,-25.30898625,-25.05383625
,,,,,,,,,,,,-25.215195,-24.96595125
,,,,,,,,,,,,-25.12140375,-24.87806625
,,,,,,,,,,,,-25.04517375,-24.8067975
,,,,,,,,,,,,-24.968865,-24.73552875
,,,,,,,,,,,,-24.89255625,-24.66418125
,,,,,,,,,,,,-24.8162475,-24.5929125
,,,,,,,,,,,,-24.73993875,-24.52164375
,,,,,,,,,,,,-24.6804825,-24.46636125
,,,,,,,,,,,,-24.62102625,-24.4111575
,,,,,,,,,,,,-24.56157,-24.355875
,,,,,,,,,,,,-24.50211375,-24.3005925
,,,,,,,,,,,,-24.4426575,-24.24538875
,,,,,,,,,,,,-24.4004475,-24.207825
,,,,,,,,,,,,-24.35831625,-24.17026125
,,,,,,,,,,,,-24.31610625,-24.13277625
,,,,,,,,,,,,-24.27389625,-24.0952125
,,,,,,,,,,,,-24.23168625,-24.05764875
,,,,,,,,,,,,-24.19388625,-24.0246525
,,,,,,,,,,,,-24.156165,-23.991735
,,,,,,,,,,,,-24.118365,-23.95873875
,,,,,,,,,,,,-24.080565,-23.9257425
,,,,,,,,,,,,-24.04284375,-23.892825
,,,,,,,,,,,,-24.00425625,-23.85195375
,,,,,,,,,,,,-23.96559,-23.8110825
,,,,,,,,,,,,-23.9270025,-23.77029
,,,,,,,,,,,,-23.888415,-23.72941875
,,,,,,,,,,,,-23.84974875,-23.6885475
